 0.50681,  5.48657, 625.90625, 17.25391,  5.95190, -2.44897
 1.12878,  5.30371, 625.90625, 17.21582,  6.33691, -2.55933
 0.14020,  5.66797, 625.90625, 17.20215,  6.44238, -2.44836
 0.13445,  4.67700, 627.31250, 17.05957,  6.26489, -2.35864
 0.49687,  5.12646, 625.56250, 16.86230,  6.63696, -2.33984
 0.49937,  5.48657, 625.90625, 17.02930,  6.74536, -2.45044
 0.58853,  5.39624, 625.21875, 16.80762,  6.71167, -2.33972
 0.85880,  5.39526, 625.21875, 16.89844,  6.86646, -2.46899
 0.94672,  5.03442, 625.56250, 16.73047,  6.97949, -2.33972
 0.49530,  4.85596, 625.90625, 16.60352,  6.85425, -2.39514
 0.13836,  5.30762, 627.00000, 16.63086,  7.05762, -2.46887
 0.31647,  5.03687, 626.31250, 16.64160,  7.09985, -2.33948
 0.22436,  4.76733, 625.56250, 16.42676,  7.22632, -2.30249
-0.22709,  4.58911, 625.21875, 16.25195,  7.10034, -2.39514
-0.13665,  4.67871, 624.84375, 16.29395,  7.31958, -2.35803
-0.04853,  4.40845, 624.50000, 16.34863,  7.32275, -2.32104
-0.31555,  4.85962, 624.84375, 16.10742,  7.49268, -2.30237
-0.40625,  4.67944, 625.90625, 16.06738,  7.56323, -2.36023
-0.68509,  4.50073, 625.56250, 15.76025,  7.55273, -2.41589
-0.58362,  5.22119, 624.15625, 16.04688,  7.69800, -2.32324
-0.32106,  5.12964, 625.21875, 15.78174,  7.56494, -2.26819
-0.23515,  4.58936, 623.75000, 15.44189,  7.81982, -2.24951
-0.41489,  4.58984, 624.50000, 15.62158,  7.81396, -2.34192
-0.32445,  4.67993, 624.09375, 15.52832,  8.03271, -2.26770
-0.59125,  5.04028, 626.25000, 15.51514,  8.02539, -2.34143
-0.68390,  4.68091, 625.53125, 15.48340,  8.09326, -2.23059
-0.77573,  4.50146, 624.09375, 15.35498,  8.19629, -2.30457
-0.59412,  4.77100, 623.75000, 15.20947,  8.20215, -2.37854
-0.77487,  4.59131, 624.84375, 15.03662,  8.41357, -2.25146
-0.86676,  4.32178, 624.46875, 15.09229,  8.41016, -2.28845
-0.59735,  4.14014, 625.53125, 14.82813,  8.45850, -2.23303
-0.59467,  4.59058, 625.18750, 14.85645,  8.56543, -2.23291
-0.59802,  4.14063, 624.09375, 14.91846,  8.56445, -2.25134
-0.68961,  3.87073, 624.46875, 14.74902,  8.74219, -2.19592
-0.77820,  4.05078, 625.18750, 14.65186,  8.45068, -2.14087
-0.96133,  3.69202, 623.37500, 14.62061,  8.69434, -2.23303
-0.60748,  3.87061, 623.37500, 14.29883,  8.78027, -2.14075
-0.96652,  3.96179, 624.46875, 14.52002,  8.87500, -2.12195
-1.14624,  3.96240, 625.18750, 14.47510,  8.94092, -2.17712
-0.87927,  3.51111, 624.81250, 14.40234,  8.95264, -2.06641
-1.41693,  3.87354, 625.18750, 14.47852,  9.32813, -2.12122
-0.70200,  3.15051, 623.71875, 14.37109,  9.17529, -2.08472
-0.87897,  3.60144, 624.09375, 14.03857,  9.23975, -2.08728
-1.15070,  3.33228, 624.46875, 14.13965,  9.23047, -2.03198
-0.97064,  3.42200, 623.03125, 14.09131,  9.41602, -2.19788
-1.32727,  3.96375, 623.03125, 13.89014,  9.29346, -2.01355
-1.23621,  4.05298, 624.09375, 14.11279,  9.44238, -2.12390
-1.51099,  3.42432, 622.68750, 13.68604,  9.43066, -2.01355
-1.87280,  3.15564, 622.68750, 13.83105,  9.52441, -2.08716
-1.15118,  3.33252, 623.37500, 13.64355,  9.69824, -1.93927
-0.79349,  2.97107, 623.03125, 13.61230,  9.67578, -2.01318
-0.88074,  3.33130, 624.09375, 13.28418,  9.56543, -2.01611
-0.87973,  3.51147, 623.71875, 13.81738,  9.60059, -1.95782
-1.69690,  2.61499, 621.21875, 13.49072,  9.92725, -1.92072
-1.15509,  2.79260, 622.31250, 13.21436,  9.98633, -1.97864
-1.43195,  2.88379, 622.31250, 13.12061, 10.04736, -1.94171
-0.97488,  2.88220, 621.21875, 13.16504,  9.99170, -1.90485
-1.79443,  2.52490, 622.31250, 12.95410,  9.92529, -1.90497
-1.61334,  2.70435, 621.96875, 13.12744, 10.14844, -1.90460
-1.52625,  2.16333, 623.37500, 13.05762, 10.19043, -1.86768
-1.52472,  2.52429, 621.21875, 13.04395, 10.29541, -1.94147
-1.61639,  2.25439, 621.59375, 12.73926, 10.43701, -1.99677
-1.88550,  2.61658, 618.37500, 12.85986, 10.45752, -1.92303
-1.79596,  2.25476, 622.65625, 12.91943, 10.64746, -1.86719
-1.97565,  2.34558, 622.31250, 12.73584, 10.49609, -1.81207
-1.62030,  1.62390, 621.96875, 12.85303, 10.83496, -1.81158
-1.79706,  2.25549, 620.15625, 12.60400, 10.75146, -1.79346
-1.97766,  2.25671, 618.71875, 12.69336, 10.88770, -1.88562
-1.70660,  2.34521, 619.81250, 12.46582, 10.82715, -1.83301
-1.79846,  1.98511, 620.87500, 12.56934, 10.93359, -1.75891
-1.88745,  2.16565, 620.53125, 12.51709, 10.96582, -1.83276
-1.80054,  1.71521, 620.15625, 12.39941, 10.86182, -1.79596
-2.06921,  1.98663, 619.43750, 12.38916, 11.13818, -1.83258
-1.62152,  1.62469, 619.09375, 12.49268, 11.01172, -1.81427
-2.24841,  2.07727, 619.81250, 12.25000, 11.24023, -1.77716
-1.98114,  1.62585, 620.15625, 12.31201, 11.21533, -1.74030
-2.34094,  1.80804, 618.03125, 12.21436, 11.08984, -1.74054
-2.25110,  1.71735, 619.09375, 12.21875, 11.13135, -1.68512
-1.98425,  1.26617, 618.37500, 12.14551, 11.46631, -1.75861
-2.07190,  1.71722, 616.93750, 12.12891, 11.35205, -1.77722
-2.07520,  1.17676, 617.65625, 12.10400, 11.46143, -1.75867
-2.43030,  1.89838, 618.37500, 12.03076, 11.41162, -1.79547
-1.99133,  1.35651, 617.65625, 11.91650, 11.60840, -1.75861
-2.89209,  1.27008, 617.65625, 11.96484, 11.57471, -1.77704
-2.16858,  1.62665, 620.12500, 11.86084, 11.82129, -1.81592
-2.17297,  0.90601, 620.84375, 11.61865, 11.75098, -1.76086
-1.99200,  1.17609, 618.71875, 11.92383, 11.97168, -1.68427
-2.26501,  0.81738, 617.31250, 11.66699, 12.06787, -1.52094
-2.53235,  1.17847, 618.03125, 11.74316, 11.91357, -1.70538
-2.62488,  0.81863, 618.00000, 11.89111, 11.91113, -1.68439
-2.43994,  1.53821, 618.37500, 11.72949, 12.13379, -1.68671
-2.62524,  0.72845, 618.37500, 11.66992, 12.19971, -1.74188
-2.71423,  0.99942, 616.93750, 11.61426, 12.19336, -1.66827
-2.89380,  0.99982, 618.03125, 11.52490, 12.15186, -1.64984
-2.44287,  1.08795, 618.37500, 11.61084, 12.20605, -1.63135
-2.53467,  0.90875, 616.56250, 11.57324, 12.37988, -1.59442
-2.98193,  1.36066, 616.93750, 11.60059, 12.47119, -1.63104
-2.71338,  1.08936, 617.31250, 11.56641, 12.37354, -1.63116
-3.16492,  0.91119, 616.93750, 11.70850, 12.14014, -1.66833
-3.25354,  1.00110, 618.71875, 11.43408, 12.60840, -1.64929
-3.16064,  1.45099, 618.71875, 11.50732, 12.64697, -1.64923
-2.34937,  1.62787, 618.37500, 11.36523, 12.85889, -1.64905
-3.24902,  1.81207, 616.93750, 11.40332, 12.85693, -1.63068
-3.43176,  1.36230, 617.65625, 11.46582, 12.99609, -1.64899
-3.34058,  1.54205, 617.65625, 11.27881, 12.99951, -1.64899
-3.16296,  1.09076, 618.71875, 11.52100, 13.15283, -1.61182
-3.15552,  2.26147, 618.34375, 11.34180, 13.15137, -1.57501
-3.69763,  1.90326, 619.06250, 11.62549, 13.09521, -1.55646
-3.60779,  1.81250, 620.12500, 11.44824, 13.27979, -1.59314
-3.87842,  1.81396, 619.06250, 11.35791, 13.37646, -1.61157
-3.60803,  1.90320, 618.03125, 11.48975, 13.27734, -1.66687
-3.60767,  1.90295, 619.06250, 11.44531, 13.35107, -1.77728
-4.32813,  1.81561, 619.75000, 11.26855, 13.50488, -1.59552
-3.78931,  1.63342, 619.40625, 11.36523, 13.66992, -1.62964
-3.97424,  1.99408, 620.15625, 11.21680, 13.62646, -1.68750
-3.88416,  1.99377, 620.15625, 11.12646, 13.73828, -1.50323
-4.15454,  1.90454, 620.84375, 11.26514, 13.90918, -1.68707
-3.88171,  2.35388, 620.15625, 11.15820, 13.73779, -1.74255
-3.97632,  1.63379, 620.50000, 11.22998, 13.88037, -1.70557
-4.06323,  2.17480, 619.40625, 11.16406, 13.94678, -1.68719
-4.24023,  2.53516, 621.56250, 11.10645, 13.87109, -1.65033
-4.33374,  2.08569, 619.75000, 10.85254, 13.93652, -1.68719
-4.06274,  2.26501, 619.06250, 10.98145, 14.19824, -1.72369
-3.78955,  2.53296, 622.65625, 11.01660, 14.17773, -1.55780
-4.24438,  1.90485, 621.18750, 10.99512, 14.23145, -1.66833
-4.41992,  2.53552, 622.65625, 10.79150, 14.22559, -1.61310
-3.88013,  2.53357, 621.56250, 10.61133, 14.28174, -1.67096
-4.24561,  1.63434, 622.28125, 10.77979, 14.62939, -1.64941
-4.32861,  2.71509, 623.00000, 10.73926, 14.62500, -1.76239
-4.33252,  2.17529, 621.56250, 10.57910, 14.62598, -1.65204
-4.15112,  2.35449, 622.28125, 10.57275, 14.77783, -1.65186
-4.78101,  2.26624, 624.43750, 10.53076, 14.86426, -1.63324
-4.42041,  2.44543, 622.65625, 10.38916, 14.80371, -1.67029
-4.96362,  1.90698, 623.68750, 10.27441, 14.74902, -1.65192
-5.23022,  2.44836, 623.68750, 10.25439, 14.98975, -1.83563
-4.87158,  2.17651, 624.78125, 10.57959, 15.29443, -1.65106
-4.96704,  2.44702, 624.78125,  9.98438, 15.00195, -1.70941
-5.14893,  2.17761, 624.78125, 10.17432, 15.31982, -1.83521
-5.32837,  2.26819, 625.12500, 10.03564, 15.38525, -1.78241
-5.59644,  2.53931, 625.50000, 10.24951, 15.69873, -1.81610
-5.32666,  2.44788, 626.56250,  9.80420, 15.74902, -1.81866
-5.41724,  2.35828, 626.53125, 10.03271, 15.81689, -1.81854
-6.22681,  2.27051, 629.40625,  9.76563, 15.53711, -1.83740
-5.68726,  2.26880, 627.96875,  9.62988, 15.66406, -1.81891
-5.86865,  2.08960, 627.59375,  9.68213, 15.58545, -1.81891
-5.59912,  2.00574, 627.96875,  9.50537, 16.02832, -1.78418
-5.59814,  2.18604, 627.59375,  9.40771, 15.74072, -1.83984
-5.77856,  2.18713, 626.18750,  9.13818, 15.94922, -1.87634
-6.50195,  1.55890, 629.00000,  9.20654, 16.10547, -1.85773
-5.59888,  1.91516, 630.09375,  9.23926, 16.14160, -1.89435
-5.50977,  1.82501, 629.00000,  9.15186, 16.17969, -2.02307
-5.69116,  1.55524, 630.43750,  9.11719, 16.21094, -1.87579
-6.32324,  1.28772, 630.09375,  8.94727, 16.18652, -1.93109
-5.68896,  1.91571, 629.40625,  9.01367, 16.24609, -1.93097
-6.05200,  1.46686, 629.75000,  9.07568, 16.41211, -1.96753
-6.05347,  1.28687, 629.40625,  8.94678, 16.23242, -1.91254
-5.87085,  1.46533, 632.25000,  8.89551, 16.42285, -1.95172
-6.33032,  1.37799, 629.40625,  8.80859, 16.43848, -1.91498
-6.05762,  1.73688, 630.06250,  8.57031, 16.55762, -1.91479
-6.50952,  1.37805, 631.50000,  8.94385, 16.61426, -2.00403
-6.33057,  1.19720, 631.84375,  8.77100, 16.90918, -1.96936
-6.59912,  1.37805, 632.90625,  8.49365, 16.57715, -1.89636
-5.97021,  1.19562, 632.21875,  8.41016, 16.67285, -2.02502
-6.42041,  1.19751, 631.84375,  8.54590, 16.69043, -1.89624
-6.42261,  0.92758, 631.12500,  8.37598, 16.90527, -1.96948
-7.14038,  1.10968, 634.31250,  8.32422, 16.91797, -2.04285
-6.60254,  0.92831, 631.12500,  8.37549, 16.97168, -1.91412
-6.51245,  0.92795, 631.12500,  8.28467, 17.00977, -1.95093
-6.69165,  0.92795, 633.62500,  8.10547, 17.00781, -1.99023
-7.14233,  0.93018, 632.21875,  8.10547, 17.05957, -2.00854
-7.05322,  0.74960, 632.56250,  8.02197, 16.88477, -2.00891
-6.87036,  1.28949, 631.46875,  8.09180, 17.14160, -2.10034
-6.60254,  0.92819, 631.46875,  7.79004, 17.11719, -1.95349
-6.87378,  0.65875, 632.90625,  8.06982, 17.36133, -2.11841
-6.96704,  0.29953, 630.78125,  7.81396, 17.28320, -1.95325
-7.23828,  0.02997, 632.56250,  7.82422, 17.23926, -1.98999
-7.14893, -0.06034, 632.21875,  7.78223, 17.38672, -2.11841
-7.41406,  0.66113, 632.21875,  7.66479, 17.44727, -2.08154
-6.69604,  0.29782, 632.90625,  7.58838, 17.40527, -2.04749
-7.77808,  0.03216, 632.56250,  7.46313, 17.43555, -2.10254
-7.59937, -0.05832, 631.46875,  7.73633, 17.58496, -2.11816
-7.50342,  0.84183, 631.46875,  7.74780, 17.58789, -2.17322
-7.68994, -0.14790, 631.12500,  7.60474, 17.50879, -2.10229
-7.60522,  0.21204, 630.78125,  7.45605, 17.65527, -2.10217
-7.78784, -0.23758, 631.12500,  7.20313, 17.39648, -2.08423
-6.97095, -0.33072, 630.40625,  7.56714, 17.71582, -2.06543
-7.87671,  0.03333, 629.71875,  7.32813, 17.64355, -2.12073
-7.87793, -0.23733, 631.46875,  6.97803, 17.89941, -2.15955
-7.96997, -0.41655, 629.71875,  7.07471, 18.07324, -2.17505
-7.69873, -0.23754, 629.71875,  6.97778, 17.83105, -2.19653
-8.06006, -0.50644, 630.40625,  6.76270, 17.81934, -2.19653
-8.51025, -0.50473, 630.75000,  7.25830, 18.01855, -2.23022
-8.23682,  0.03479, 629.71875,  6.87793, 17.73828, -2.17822
-8.23877, -0.32581, 631.12500,  6.62085, 17.95703, -2.15955
-8.14990, -0.50616, 630.75000,  6.67285, 18.03418, -2.15942
-8.59814, -0.14384, 629.71875,  6.70410, 18.15820, -2.19604
-8.33252, -0.86545, 630.06250,  6.55103, 18.02637, -2.17786
-8.60205, -0.68393, 628.96875,  6.22925, 17.94043, -2.19897
-8.60156, -0.68436, 630.40625,  6.54443, 18.01563, -2.19629
-8.24023, -0.50571, 630.40625,  6.26733, 17.95605, -2.16211
-8.69189, -0.77411, 630.75000,  6.05225, 18.04883, -2.19873
-8.60059, -0.59457, 631.46875,  6.22607, 18.19824, -2.12512
-8.33154, -0.68524, 629.71875,  6.00415, 18.06152, -2.14368
-8.87744, -1.58368, 630.06250,  6.21753, 18.15039, -2.16187
-8.87305, -0.86304, 629.31250,  5.96533, 18.14844, -2.19861
-8.60254, -0.86426, 629.71875,  5.96582, 18.12305, -2.23535
-8.42676, -1.49548, 630.40625,  5.98975, 18.38574, -2.16150
-9.06396, -1.40283, 630.06250,  5.62573, 18.21680, -2.16443
-8.79004, -1.85535, 627.90625,  6.00342, 18.40430, -2.14319
-9.24268, -1.13110, 627.15625,  5.52466, 18.34961, -2.25598
-9.06055, -0.86243, 629.65625,  5.42505, 18.17871, -2.09106
-9.15527, -1.49347, 628.21875,  5.44922, 18.42676, -2.20081
-9.15625, -1.67389, 628.59375,  5.50122, 18.50000, -2.20068
-8.79395, -1.31458, 628.21875,  5.39771, 18.51367, -2.29248
-8.88721, -1.76495, 628.21875,  5.41455, 18.51074, -2.18225
-8.43945, -2.12720, 627.50000,  5.11328, 18.38477, -2.25598
-9.24609, -1.67346, 628.59375,  5.14087, 18.46094, -2.18237
-9.24609, -1.58307, 627.50000,  5.09229, 18.42383, -2.27429
-8.61621, -1.76459, 629.28125,  5.05371, 18.41504, -2.20093
-9.15967, -2.13135, 626.46875,  4.97778, 18.53418, -2.23987
-9.06543, -1.50104, 627.50000,  4.72925, 18.53906, -2.20325
-8.97510, -1.50165, 628.21875,  4.99902, 18.65137, -2.25806
-9.06885, -2.04211, 628.21875,  4.92969, 18.43262, -2.31360
-9.15869, -1.95135, 627.15625,  4.88086, 18.57129, -2.27661
-9.15869, -2.04187, 628.21875,  4.83936, 18.64551, -2.38660
-9.52100, -2.31055, 627.87500,  4.71411, 18.52344, -2.22156
-8.97900, -1.95178, 626.46875,  4.52075, 18.39746, -2.29541
-9.16162, -2.49280, 629.28125,  4.36108, 18.82813, -2.27881
-8.70898, -2.13379, 628.21875,  4.52783, 18.66406, -2.27649
-9.15869, -2.04163, 627.87500,  4.74927, 18.71777, -2.23962
-9.07422, -2.76306, 627.12500,  4.46118, 18.75684, -2.25793
-9.07031, -2.22217, 627.15625,  4.35059, 18.79199, -2.27893
-8.79980, -2.13293, 626.81250,  4.48218, 18.87402, -2.31287
-9.43408, -2.76123, 626.46875,  4.32568, 18.63477, -2.35242
-9.44189, -2.76147, 626.81250,  4.28027, 18.81543, -2.37048
-9.44336, -3.03186, 626.81250,  4.33594, 18.85156, -2.29712
-9.43848, -2.31091, 627.12500,  4.17334, 18.67090, -2.27905
-8.99023, -2.58289, 626.81250,  4.04883, 18.90430, -2.31543
-9.25830, -2.22095, 625.75000,  3.98950, 18.71094, -2.29736
-9.43896, -2.40100, 627.50000,  3.95178, 18.81543, -2.33398
-9.43994, -2.49072, 626.12500,  3.90967, 18.70508, -2.24219
-8.89990, -2.40259, 625.40625,  3.95154, 18.76074, -2.38904
-9.26270, -2.85181, 625.40625,  3.87854, 18.63965, -2.37085
-9.43994, -2.58130, 627.12500,  3.73352, 19.03027, -2.28101
-9.07910, -2.31165, 625.40625,  3.76794, 18.75488, -2.27893
-9.08398, -3.03308, 625.75000,  3.84033, 18.93555, -2.26025
-9.35303, -3.03247, 627.87500,  3.79553, 18.78320, -2.38904
-9.08350, -3.03333, 626.81250,  3.48022, 18.83008, -2.33630
-9.44434, -3.21240, 627.50000,  3.62207, 18.92578, -2.28125
-8.81250, -2.85364, 625.06250,  3.51819, 19.05469, -2.33594
-8.99316, -2.85266, 624.31250,  3.38293, 18.86621, -2.35461
-9.17285, -3.03320, 627.50000,  3.30005, 18.90137, -2.33630
-9.71729, -3.57117, 625.00000,  3.27454, 19.09277, -2.24426
-9.08350, -2.94250, 624.31250,  3.11584, 19.18750, -2.33826
-9.35596, -3.30225, 625.40625,  3.17468, 19.07031, -2.24426
-8.99072, -2.76355, 627.87500,  2.92957, 18.79883, -2.21069
-9.17480, -3.21277, 625.06250,  2.99084, 19.07813, -2.26514
-9.17578, -3.39355, 627.12500,  2.86304, 19.00879, -2.32043
-9.35352, -3.03174, 625.06250,  2.98401, 19.10547, -2.24670
-9.17676, -3.39270, 623.59375,  2.81726, 19.00293, -2.24695
-9.26758, -3.48242, 623.59375,  2.55017, 18.89258, -2.37561
-8.91113, -3.03357, 625.40625,  2.48877, 18.94434, -2.24719
-8.90332, -3.03369, 625.75000,  2.71411, 18.98047, -2.21033
-8.91504, -3.66516, 626.81250,  2.51270, 19.09277, -2.26514
-8.37549, -3.75732, 626.46875,  2.42627, 19.18457, -2.26514
-8.82422, -3.57532, 626.78125,  2.32922, 19.05859, -2.28357
-8.82324, -3.48535, 627.50000,  2.28088, 18.95215, -2.22888
-9.45557, -3.75293, 626.43750,  2.33557, 19.10645, -2.21289
-8.82275, -3.39502, 626.78125,  2.23218, 19.20313, -2.19409
-9.00684, -3.84460, 625.37500,  2.11377, 19.12305, -2.23108
-9.00293, -3.30359, 625.00000,  2.04810, 19.05078, -2.17615
-8.91504, -3.66516, 626.78125,  1.79187, 19.12891, -2.17603
-8.46436, -3.57617, 625.00000,  2.19385, 19.17969, -2.15747
-8.73633, -3.93616, 626.78125,  2.02747, 19.31543, -2.12048
-8.19580, -3.84827, 626.78125,  1.97906, 19.26465, -2.12061
-8.82520, -3.75586, 627.81250,  1.70538, 19.42383, -2.15967
-8.55322, -3.48657, 627.81250,  1.92053, 19.28906, -2.13904
-8.46777, -4.11768, 626.43750,  1.76398, 19.25391, -2.04736
-8.73730, -3.93579, 625.00000,  1.53137, 19.31445, -2.01306
-8.55322, -3.48633, 627.09375,  1.65009, 19.39648, -2.01294
